StartDate,EndDate,Duration,Latitude,Longitude,Age,Sex,Race,ruralurban,Religion,Socioeconomic,workhours,Remote,Relationship_status,Relationship_qual,FOMO_1,FOMO_2,FOMO_3,FOMO_4,FOMO_5,FOMO_6,FOMO_7,FOMO_8,FOMO_9,FOMO_10,FOMO_11,socialhours,posting,social_likes,socialeffort,irl,socialengage,socialinfo,familyclose,friendclose,community,Anxiety,valued_1,valued_2,valued_3,valued_4,FOMO
2024-04-02T07:00:39Z,2024-04-02T07:17:00Z,981,43.0642,-74.334,30,Male,White,Urban,65,6,40,Remote,Single,NA,1,1,1,1,1,1,1,1,1,1,1,0.1,0,0,0,100,0,Hobbies,2,2,1,0,97,97,97,97,1
2024-04-02T07:03:44Z,2024-04-02T07:17:21Z,816,32.8137,-96.8704,23,Male,Black,Urban,57,65,40,In person,Partnered,5,1,1,2,2,4,1,3,1,3,3,3,5,1,15,10,30,7,National news,6,4,9,12,80,91,89,55,2.1
2024-04-02T07:01:11Z,2024-04-02T07:17:21Z,970,40.7876,-74.06,39,Male,White,Urban,34,48,37,In person,Partnered,5,4,3,3,4,2,4,5,4,2,3,1,2.7,6,57,63,30,6,Local news,6,11,40,28,46,42,34,26,3.4
2024-04-02T07:03:47Z,2024-04-02T07:17:22Z,815,40.7123,-74.0068,25,Male,Black,Urban,65,75,40,Remote,Single,NA,1,1,3,3,5,2,3,1,4,4,4,4.9,2,19,9,20,6,Global news,3,5,24,12,70,96,92,50,2.7
2024-04-02T07:02:35Z,2024-04-02T07:17:30Z,895,32.6065,-117.058,64,Male,Asian,Suburb,0,77,40,In person,Partnered,5,1,1,1,1,1,1,1,1,1,2,1,2,5,2,5,1,2,Global news,5,1,0,0,100,1,2,0,1.1
2024-04-02T07:07:45Z,2024-04-02T07:17:42Z,597,38.4207,-121.3623,25,Female,Black,Urban,70,174,50,In person,Partnered,5,2,2,2,2,3,2,2,2,2,2,2,3,4,50,50,60,2,Work,3,4,81,20,80,70,70,70,2.1
2024-04-02T07:07:22Z,2024-04-02T07:17:47Z,624,33.852,-84.1152,29,Male,White,Suburb,0,68,40,Remote,Single,NA,2,2,3,3,3,4,3,1,3,3,3,4,2,16,18,20,3,Friends,4,7,0,16,65,76,48,56,2.7
2024-04-02T07:07:56Z,2024-04-02T07:17:53Z,596,40.8646,-73.8981,35,Male,Black,Urban,40,15,36,Remote,Single,NA,3,1,1,1,2,3,1,1,2,1,1,2,8,10,20,5,0,Hobbies,8,3,0,0,100,100,0,0,1.6
2024-04-02T07:04:01Z,2024-04-02T07:17:59Z,838,38.881,-77.1362,38,Male,White,Suburb,4,200,40,In person,Partnered,5,1,1,1,1,2,1,2,1,2,1,2,1.3,0,0,9,0,2,Hobbies,10,2,36,0,90,76,78,60,1.3
2024-04-02T07:05:02Z,2024-04-02T07:18:05Z,783,30.5218,-84.2626,50,Male,White,Suburb,79,51,48,In person,Partnered,5,1,1,1,1,3,1,1,1,1,1,1,1,1,5,15,89,1,Family,6,4,11,7,90,90,75,50,1.2
2024-04-02T07:05:09Z,2024-04-02T07:18:10Z,781,33.7256,-117.9119,30,Female,Hispanic,Urban,49,89,40,In person,Partnered,5,1,1,1,1,2,1,1,1,1,2,1,1.9,3,58,52,82,3,Global news,8,5,10,11,92,81,80,60,1.2
2024-04-02T07:12:48Z,2024-04-02T07:18:12Z,323,43.5513,-71.02,53,Female,White,Rural,0,2,0,Do not work,Single,NA,1,1,1,1,1,1,1,1,1,1,1,0.4,3,2,1,75,0,Hobbies,0,0,1,1,18,17,17,17,1
2024-04-02T07:03:57Z,2024-04-02T07:18:26Z,868,42.4502,-71.3733,27,Female,White,Suburb,2,176,42,In person,Single,NA,5,1,1,1,1,1,1,1,1,1,5,3.1,0,0,0,2,3,Hobbies,2,0,0,81,20,0,18,0,1.4
2024-04-02T07:07:39Z,2024-04-02T07:18:39Z,660,39.0469,-77.4903,37,Male,White,Rural,83,200,40,Remote,Partnered,4,2,2,4,2,3,2,3,2,2,2,2,4.1,4,61,60,41,6,Friends,6,10,53,20,93,79,80,82,2.4
2024-04-02T07:07:33Z,2024-04-02T07:20:11Z,757,38.323,-81.664,48,Female,White,Suburb,5,60,0,Do not work,Partnered,3,2,2,1,1,2,1,1,1,3,1,1,1,4,10,3,61,2,Family,3,1,7,67,65,51,50,60,1.5
2024-04-02T07:10:33Z,2024-04-02T07:20:23Z,589,32.3578,-97.3419,45,Female,White,Rural,32,55,40,In person,Partnered,3,4,4,3,3,3,4,4,4,4,5,3,3.3,21,31,79,70,3,Family,4,6,29,53,34,42,32,57,3.8
2024-04-02T07:16:04Z,2024-04-02T07:20:37Z,273,6.4474,3.3903,29,Male,Black,Urban,68,79,31,In person,Single,NA,4,5,2,4,5,4,4,2,4,4,4,2,4,18,8,57,3,Hobbies,8,7,4,31,100,100,100,100,3.8
2024-04-02T07:00:47Z,2024-04-02T07:20:40Z,1192,36.6184,-82.1831,28,Female,White,Rural,1,70,40,Remote,Partnered,4,3,2,1,1,1,1,2,1,3,1,3,5,2,50,50,72,3,National news,3,2,1,30,89,80,50,68,1.6
2024-04-02T07:08:55Z,2024-04-02T07:20:57Z,722,6.4474,3.3903,25,Female,White,Urban,80,55,39,In person,Single,NA,1,1,1,1,1,1,1,1,1,1,1,3,3,20,20,63,5,Hobbies,9,6,44,36,70,68,57,49,1
2024-04-02T07:17:42Z,2024-04-02T07:20:58Z,195,29.8595,-95.3847,28,Male,Hispanic,Urban,40,121,39,In person,Single,NA,2,2,3,1,1,2,4,1,2,1,3,3,7,12,6,85,5,Hobbies,4,6,0,63,82,80,90,65,1.9
2024-04-02T07:08:49Z,2024-04-02T07:20:59Z,730,33.933,-84.604,34,Female,Black,Urban,100,23,30,Remote,Single,NA,1,1,1,1,3,1,2,3,2,1,2,1,0,20,50,0,0,Celebrities,0,0,0,20,0,0,0,50,1.6
2024-04-02T07:09:07Z,2024-04-02T07:21:06Z,718,40.7109,-73.7388,26,Male,Black,Urban,30,65,60,In person,Dating,4,4,4,2,4,5,4,3,5,4,4,4,4,2,35,40,65,3,Friends,6,8,45,14,70,85,95,30,3.9
2024-04-02T07:08:03Z,2024-04-02T07:21:46Z,822,39.6876,-104.9103,38,Male,White,Suburb,10,165,45,Remote,Partnered,3,3,3,2,2,3,2,2,2,3,1,2,1,2,10,20,25,1,Family,3,2,20,70,70,65,55,40,2.3
2024-04-02T07:03:46Z,2024-04-02T07:23:19Z,1173,30.0039,-90.1229,40,Male,White,Suburb,100,135,40,In person,Partnered,5,1,1,1,1,3,1,3,1,4,1,2,1,1,10,40,30,1,Family,5,4,86,9,86,92,89,51,1.7
2024-04-02T07:01:19Z,2024-04-02T07:23:37Z,1337,40.7876,-74.06,42,Female,White,Urban,47,48,38,In person,Partnered,5,3,4,2,3,5,4,3,4,4,2,1,3.2,9,55,67,33,5,Local news,8,13,47,38,52,59,48,41,3.4
2024-04-02T07:08:01Z,2024-04-02T07:23:38Z,936,30.0043,-95.1747,31,Female,Black,Suburb,75,50,0,Do not work,Partnered,4,5,4,1,1,2,2,1,1,1,2,3,1,0,5,25,29,0,Hobbies,8,3,0,50,100,100,0,50,2
2024-04-02T07:01:56Z,2024-04-02T07:23:48Z,1312,40.7977,-124.1565,34,Female,White,Rural,0,75,40,In person,Single,NA,4,4,5,3,4,2,4,3,4,4,5,2,5,30,70,40,2,Hobbies,4,10,40,25,75,65,80,70,3.7
2024-04-02T07:07:18Z,2024-04-02T07:24:14Z,1015,37.7825,-122.435,42,Male,White,Rural,79,101,72,Remote,Single,NA,4,4,4,4,3,3,3,3,3,3,1,3,6,20,52,52,5,Friends,1,6,52,1,98,99,100,100,3.4
2024-04-02T07:11:37Z,2024-04-02T07:24:21Z,763,40.7157,-74,28,Female,Black,Urban,71,9,25,In person,Partnered,4,3,3,5,4,5,3,3,2,3,5,4,4.7,1,29,39,20,9,Global news,5,4,20,34,90,100,97,36,3.6
2024-04-02T07:11:38Z,2024-04-02T07:24:22Z,763,34.0726,-118.261,32,Female,Black,Urban,85,9,20,In person,Partnered,5,2,3,5,4,4,3,3,1,3,5,4,4.9,1,41,43,30,10,Global news,4,3,30,13,80,96,97,36,3.3
2024-04-02T07:10:25Z,2024-04-02T07:24:23Z,837,38.867,-76.8173,26,Female,White,Suburb,5,54,40,In person,Dating,4,3,2,3,1,3,3,3,2,3,2,4,3,5,50,65,50,6,National news,1,2,10,70,40,90,90,70,2.5
2024-04-02T07:22:58Z,2024-04-02T07:24:42Z,103,42.9135,-78.889,28,Male,White,Suburb,76,87,40,Remote,Partnered,5,2,2,2,2,3,1,3,4,3,4,3,2,6,39,86,19,5,Friends,5,9,88,30,100,97,90,73,2.6
2024-04-02T07:17:31Z,2024-04-02T07:24:45Z,433,38.9705,-76.8388,31,Male,Asian,Suburb,85,150,45,In person,Partnered,5,3,3,5,2,4,5,4,4,5,2,5,2,3,61,70,80,2,Friends,4,8,70,35,80,70,75,70,3.7
2024-04-02T07:02:57Z,2024-04-02T07:25:45Z,1368,41.5852,-87.8059,35,Female,White,Suburb,100,121,40,Remote,Partnered,5,2,1,2,1,1,1,1,1,1,1,1,1.6,3,8,51,17,2,Family,5,3,6,30,73,55,70,43,1.2
2024-04-02T07:11:34Z,2024-04-02T07:25:47Z,853,42.3562,-71.0631,39,Male,White,Rural,47,43,40,In person,Partnered,2,4,4,4,4,4,2,2,2,2,2,2,2,2,10,43,63,4,Friends,3,11,15,46,12,79,35,68,3
2024-04-02T07:23:02Z,2024-04-02T07:25:48Z,166,42.9135,-78.889,30,Male,White,Urban,72,84,40,Remote,Partnered,5,2,3,3,2,5,4,3,4,4,4,3,1.9,3,64,87,16,3,Friends,4,10,77,15,100,100,100,86,3.4
2024-04-02T07:24:51Z,2024-04-02T07:26:42Z,111,28.5531,-81.7597,32,Male,White,Urban,89,60,45,In person,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,5,21,11,88,83,3,Hobbies,3,2,59,10,100,100,83,69,1
2024-04-02T07:25:01Z,2024-04-02T07:27:08Z,127,42.9135,-78.889,27,Male,White,Urban,87,77,40,Remote,Partnered,5,3,4,3,2,4,3,2,3,3,4,4,1.6,11,76,100,30,4,Friends,8,16,92,18,100,100,100,100,3.1
2024-04-02T07:01:08Z,2024-04-02T07:27:12Z,1563,40.3102,-76.0388,41,Male,White,Suburb,15,77,42,In person,Dating,5,2,2,1,1,2,2,3,3,3,2,2,2,2,20,70,90,2,Friends,5,4,30,15,75,71,61,49,2.1
2024-04-02T07:00:54Z,2024-04-02T07:28:32Z,1657,40.7876,-74.06,52,Male,White,Urban,37,49,38,In person,Partnered,5,4,3,2,3,4,4,5,4,3,2,1,2.9,9,58,63,34,5,Local news,6,7,25,41,59,67,51,35,3.4
2024-04-02T07:09:02Z,2024-04-02T07:29:00Z,1197,40.7123,-74.0068,38,Male,Black,Urban,89,85,40,In person,Partnered,5,2,3,4,3,4,2,4,2,4,4,3,5,25,61,61,43,6,Friends,9,9,82,26,87,85,67,57,3.2
2024-04-02T07:04:15Z,2024-04-02T07:29:27Z,1511,26.3432,-80.2116,22,Male,Asian,Suburb,31,114,31,Remote,Dating,2,3,2,4,2,3,2,4,3,3,3,1,2.4,11,58,26,46,3,Family,1,4,21,31,75,40,9,13,2.9
2024-04-02T07:03:54Z,2024-04-02T07:30:11Z,1576,40.3052,-79.5418,38,Male,White,Suburb,15,65,45,In person,Partnered,5,1,1,1,1,5,1,4,1,1,1,1,3.2,20,14,76,40,4,Friends,8,15,9,0,91,100,77,54,1.7
2024-04-02T07:11:14Z,2024-04-02T07:30:13Z,1138,40.5656,-89.6251,33,Female,White,Rural,19,80,40,In person,Partnered,5,4,4,2,2,2,2,2,1,2,1,2,3.1,1,1,1,83,0,Local news,3,0,1,1,71,4,71,83,2.2
2024-04-02T07:23:03Z,2024-04-02T07:30:38Z,454,33.7485,-84.3871,59,Female,Black,Suburb,85,48,30,Remote,Dating,5,1,1,1,1,1,3,1,2,1,2,1,3,2,60,45,10,2,Hobbies,0,4,1,0,0,90,85,90,1.4
2024-04-02T07:28:49Z,2024-04-02T07:31:55Z,185,42.8762,-91.2156,40,Female,White,Rural,10,60,1,Do not work,Dating,2,3,2,1,1,2,1,1,1,1,1,1,1,1,9,23,90,2,Family,4,2,3,4,86,82,47,56,1.4
2024-04-02T07:30:23Z,2024-04-02T07:33:32Z,189,41.5317,-72.7949,42,Male,Hispanic,Suburb,60,49,0,Do not work,Partnered,2,4,5,2,4,4,4,4,3,4,2,5,2.1,5,13,36,29,2,Sports,2,3,13,94,70,53,0,17,3.6
2024-04-02T07:31:36Z,2024-04-02T07:34:25Z,168,42.8354,-78.7573,32,Female,White,Suburb,0,95,0,Do not work,Partnered,4,4,4,3,2,4,3,3,2,3,1,4,4,1,25,75,99,5,Friends,0,4,0,80,20,70,0,50,2.9
2024-04-02T07:32:48Z,2024-04-02T07:36:18Z,209,41.6853,-72.9296,43,Female,White,Urban,0,91,40,In person,Partnered,5,2,2,1,1,1,3,2,1,4,1,2,1,1,25,50,80,0,Hobbies,0,5,5,25,0,100,100,50,1.8
2024-04-02T07:07:52Z,2024-04-02T07:36:50Z,1737,38.7609,-77.1553,34,Male,White,Suburb,8,200,45,Remote,Partnered,5,4,4,4,4,3,5,2,4,4,3,4,0.6,2,27,34,38,1,Friends,5,10,20,8,13,44,37,15,3.7
2024-04-02T07:33:17Z,2024-04-02T07:38:20Z,303,43.2294,-123.2392,28,Male,White,Rural,20,79,40,Remote,Partnered,5,4,4,2,3,4,2,5,4,5,2,4,2,2,5,40,40,6,Family,4,3,10,60,100,80,75,85,3.5
2024-04-02T07:32:53Z,2024-04-02T07:42:48Z,595,41.7431,-72.6827,40,Female,White,Suburb,79,195,40,In person,Partnered,5,1,1,1,1,1,3,2,1,2,1,1,0.4,0,47,40,99,1,Family,15,4,34,24,95,61,97,54,1.4
2024-04-02T07:41:14Z,2024-04-02T07:43:05Z,110,42.6764,-71.3171,19,Male,Asian,Urban,0,54,15,In person,Single,NA,3,2,2,1,2,2,2,3,2,3,3,2,0,0,0,10,2,Hobbies,3,3,0,11,77,88,76,52,2.2
2024-04-02T07:01:05Z,2024-04-02T07:45:08Z,2642,28.2987,-82.6902,33,Male,White,Suburb,82,57,45,Remote,Single,NA,1,1,1,1,1,1,2,1,2,1,2,1.9,12,56,56,81,2,Local news,1,2,61,86,52,85,85,86,1.2
